id,name,traffic_info
42711028,,
42711029,,
42711030,,
42711031,,
42711032,,
42711033,,
42711034,,
42711037,,
42711038,,
42711039,,
42711040,,
42711042,,
42711043,,
42711051,,
42711053,,
42711054,,
42711055,,
42711057,,
42711059,,
42711061,,
42711062,,
42711063,,
42711064,,
42711065,,
42711067,,
42721342,,
42721395,,
42732378,,
42733427,,
42733428,,
42733429,,
42733430,,
42733431,,
42733432,,
42733433,,
42733434,,
42733435,,
42733436,,
42733438,,
42733439,,
42733441,,
42733442,,
42733443,,
42733444,,
42733451,,
42733463,,
42733470,,
42733474,,
42733491,,
42733494,,
42733518,,
42733521,,
42733523,,
42733524,,
42733530,,
42733758,,
42733760,,
42733761,,
42733762,,
42733763,,
42733764,,
42733765,,
42733766,,
42733767,,
42733770,,
42733771,,
42733772,,
42733773,,
42733774,,
42769970,,
42769973,,
42769976,,
42770382,,
42770383,,
42770384,,
42770385,,
42770386,,
42770387,,
42770388,,
42770391,,
42770392,,
42770393,,
42770399,,
42770400,,
42770402,,
42770408,,
42770412,,
42770710,,
42770711,,
42770712,,
42770717,,
42770718,,
42770730,,
42770737,,
42771500,,
42771517,,
42771518,,
42771519,,
42771521,,
42771522,,
42771524,,
42771525,,
42771526,,
42771532,,
42783087,,
42783088,,
42783089,,
42783099,,
42783100,,
42783101,,
42783102,,
42783104,,
42783105,,
42783106,,
42783107,,
42783109,,
42783112,,
42783117,,
42783118,,
42783119,,
42783315,,
42783317,,
42783318,,
42783320,,
42783321,,
42783323,,
42783325,,
42783327,,
42783329,,
42783330,,
42783331,,
42783332,,
42783333,,
42783334,,
42783336,,
42783337,,
42783342,,
42783343,,
42783345,,
42783346,,
42783347,,
42783348,,
42783349,,
42783510,,
42783513,,
42783515,,
42783518,,
42783521,,
42783525,,
42783527,,
42783533,,
42783535,,
42783536,,
42783543,,
42783545,,
42783547,,
42783548,,
42783849,,
42783853,,
42783854,,
42783855,,
42783856,,
42783857,,
42783858,,
42783859,,
42783861,,
42783862,,
42784280,,
42784285,,
42784289,,
42784290,,
42784291,,
42784292,,
42784293,,
42784294,,
42784295,,
42784296,,
42784297,,
42784298,,
42784299,,
42784300,,
42784301,,
42784303,,
42784305,,
42784306,,
42784307,,
42784308,,
42784309,,
42784310,,
42784311,,
42784312,,
42784313,,
42784314,,
42784315,,
42784316,,
42784317,,
42784318,,
42784319,,
42784320,,
42784321,,
42784322,,
42784467,,
42784487,,
42784488,,
42784538,,
42784539,,
42784540,,
42784541,,
42784542,,
42784543,,
42784544,,
42784548,,
42784549,,
42784550,,
42784553,,
42784824,,
42784825,,
42784826,,
42784827,,
42784828,,
42784831,,
42836636,,
42836638,,
42887462,,
42887463,,
42887464,,
42887467,,
42887471,,
43128241,,
43470475,,
43470482,,
43470489,,
43470494,,
43470496,,
43470504,,
43470509,,
43470514,,
43470523,,
43470527,,
43470571,,
43471608,,
43471609,,
43471610,,
43471611,,
43471623,,
43471629,,
43471630,,
43471638,,
43471640,,
43531028,,
43531029,,
43531030,,
43531031,,
43531033,,
43531034,,
43531036,,
43531037,,
43531039,,
43531040,,
43531041,,
43531244,,
43531245,,
43531246,,
43531247,,
43571900,,
43571901,,
43571902,,
43571903,,
43571904,,
43571905,,
43571906,,
43571907,,
43571908,,
43571929,,
43572663,,
43572678,,
43572685,,
43572692,,
43572744,,
43572756,,
43572767,,
43572779,,
43572784,,
43572794,,
43572799,,
43572806,,
43572830,,
43572844,,
43572855,,
43572870,,
43572888,,
43572902,,
43572906,,
43572960,,
43573592,,
43573593,,
43573594,,
43573597,,
43573610,,
43573611,,
43573613,,
43573617,,
43573621,,
43573622,,
43573624,,
43573654,,
43573655,,
43573658,,
43573659,,
43573666,,
43573668,,
43573675,,
43574939,,
43574948,,
43574955,,
43574958,,
43574972,,
43574978,,
43574983,,
43574989,,
43574996,,
43575012,,
43575016,,
43575022,,
43575027,,
43575032,,
43575041,,
43575046,,
43575061,,
43575066,,
43575069,,
43575073,,
43575081,,
43575098,,
43576671,,
43576682,,
43576689,,
43576693,,
43576724,,
43576725,,
43576732,,
43576735,,
43576742,,
43576743,,
43576747,,
43576749,,
43576890,,
43717208,,
43717214,,
43717332,,
43717342,,
43717368,,
43904626,,
44001428,,
44001438,,
44001443,,
44001444,,
44001446,,
44001447,,
44001451,,
44001847,,
44001852,,
44001855,,
44001859,,
44001860,,
44001862,,
44001866,,
44001867,,
44001870,,
44002025,,
44002026,,
44002027,,
44002028,,
44002029,,
44002030,,
44002031,,
44002032,,
44002034,,
44005572,,
44005574,,
44005576,,
44005577,,
44005578,,
44005579,,
44005580,,
44006263,,
44006264,,
44010624,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
44010627,,
44113430,,
44113432,,
44113433,,
44113441,,
44113446,,
44113448,,
44113452,,
44114469,,
44114470,,
44128548,,
44128549,,
44128553,,
44128556,,
44128557,,
44128558,,
44128559,,
44128562,,
44128564,,
44128565,,
44128567,,
44128569,,
44128570,,
44128571,,
44128572,,
44128573,,
44128575,,
44128576,,
44128577,,
44128578,,
44128579,,
44128581,,
44128582,,
44128584,,
44128585,,
44128588,,
44128589,,
44128590,,
44128591,,
44128592,,
44128593,,
44128594,,
44128597,,
44128599,,
44128600,,
44128601,,
44128602,,
44128603,,
44128605,,
44128606,,
44128607,,
44128608,,
44128609,,
44128610,,
44128612,,
44128614,,
44202244,,
44202245,,
44202246,,
44202247,,
44202250,,
44202260,,
44202272,,
44202278,,
44202286,,
44339086,,
44339087,,
44339088,,
44339089,,
44339090,,
44339091,,
44339092,,
44339093,,
44339094,,
44339095,,
44339096,,
44339097,,
44339098,,
44339099,,
44339100,,
44339101,,
44339102,,
44339103,,
44339104,,
44339105,,
44339106,,
44339107,,
44339108,,
44339109,,
44339110,,
44339112,,
44339113,,
44339114,,
44339115,,
44339117,,
44339118,,
44339119,,
44367515,,
44367531,,
44367532,,
44367538,,
44367540,,
44367542,,
44367544,,
44367547,,
44367549,,
44367552,,
44377772,,
44377777,,
44377778,,
44377779,,
44377782,,
44377783,,
44377785,,
44377786,,
44377787,,
44377788,,
44377789,,
44377790,,
44377791,,
44377792,,
44377793,,
44377794,,
44377795,,
44377796,,
44377797,,
44377798,,
44377799,,
44377801,,
44377802,,
44377803,,
44377806,,
44377807,,
44377809,,
44377810,,
44377811,,
44377813,,
44377814,,
44377815,,
44377816,,
44377817,,
44377818,,
44377820,,
44377821,,
44377822,,
44377823,,
44377824,,
44377825,,
44377827,,
44379535,,
44379537,,
44379552,,
44379561,,
44379567,,
44379568,,
44379570,,
44379572,,
44379574,,
44379974,,
44379975,,
44379976,,
44379977,,
44379980,,
44379981,,
44379982,,
44380294,,
44380303,,
44380308,,
44380337,,
44380338,,
44380339,,
44380340,,
44380342,,
44380343,,
44382335,,
44382347,,
44382348,,
44382349,,
44382350,,
44382351,,
44382352,,
44382353,,
44382354,,
44382355,,
44382356,,
44382358,,
44382360,,
44382361,,
44382362,,
44382364,,
44382365,,
44382366,,
44382367,,
44382368,,
44382370,,
44382371,,
44382372,,
44382374,,
44382375,,
44382376,,
44382378,,
44382379,,
44382380,,
44382381,,
44382382,,
44382383,,
44382384,,
44382385,,
44382386,,
44382388,,
44382390,,
44382392,,
44382393,,
44382395,,
44382421,,
44382426,,
44382427,,
44383172,,
44383173,,
44383176,,
44383177,,
44383179,,
44383181,,
44383185,,
44383186,,
44383187,,
44383188,,
44383189,,
44383190,,
44383191,,
44383192,,
44383194,,
44383195,,
44383196,,
44383197,,
44383199,,
44383202,,
44383203,,
44383205,,
44383206,,
44383208,,
44383209,,
44383211,,
44383214,,
44383216,,
44383217,,
44383218,,
44383219,,
44383220,,
44383221,,
44383223,,
44383224,,
44383225,,
44391294,,
44391295,,
44391297,,
44391299,,
44391371,,
44391372,,
44391374,,
44391375,,
44391376,,
44391378,,
44391379,,
44391380,,
44391381,,
44391382,,
44391383,,
44391384,,
44391386,,
44391387,,
44391388,,
44391389,,
44391390,,
44391394,,
44391401,,
44391402,,
44391412,,
44391425,,
44391436,,
44391446,,
44391459,,
44391511,,
44391513,,
44391514,,
44391515,,
44391516,,
44391517,,
44391519,,
44391520,,
44391522,,
44392329,,
44392333,,
44392334,,
44392335,,
44392338,,
44392340,,
44392341,,
44392342,,
44392343,,
44392346,,
44392350,,
44392371,,
44392389,,
44392420,,
44392430,,
44392435,,
44392437,,
44392438,,
44392440,,
44392455,,
44392457,,
44392459,,
44392462,,
44392465,,
44392467,,
44392470,,
44392473,,
44392479,,
44392490,,
44392530,,
44392556,,
44392559,,
44392560,,
44392562,,
44392610,,
44392611,,
44445202,,
44445203,,
44445205,,
44445206,,
44445207,,
44445209,,
44445211,,
44445220,,
44445226,,
44445244,,
44445246,,
44445250,,
44445252,,
44445253,,
44445254,,
44445257,,
44445258,,
44445265,,
44445269,,
44445270,,
44445271,,
44445272,,
44445276,,
44445278,,
44445279,,
44445280,,
44445281,,
44445282,,
44445283,,
44445284,,
44445286,,
44445673,,
44445674,,
44445675,,
44445676,,
44445678,,
44445679,,
44445680,,
44460985,,
44462870,,
44462934,,
44463538,,
44463539,,
44463540,,
44463541,,
44463542,,
44463543,,
44463544,,
44463545,,
44463546,,
44463547,,
44463548,,
44463549,,
44463550,,
44496682,,
44496683,,
44496684,,
44496685,,
44496692,,
44496694,,
44496696,,
44496697,,
44496698,,
44496699,,
44496700,,
44496701,,
44496702,,
44496703,,
44496704,,
44496705,,
44496706,,
44496707,,
44496708,,
44496709,,
44496710,,
44496711,,
44496712,,
44496713,,
44496714,,
44496715,,
44496716,,
44496717,,
44496719,,
44496720,,
44497152,,
44497155,,
44497158,,
44497161,,
44497179,,
44497183,,
44497187,,
44497189,,
44497192,,
44497196,,
44497201,,
44497205,,
44497210,,
44497213,,
44497217,,
44497221,,
44497223,,
44497226,,
44497232,,
44497233,,
44497235,,
44497238,,
44497241,,
44497246,,
44497255,,
44497259,,
44497262,,
44497267,,
44497271,,
44497276,,
44497280,,
44497285,,
44497289,,
44497294,,
44497330,,
44498293,,
44498294,,
44498295,,
44498296,,
44498298,,
44498299,,
44498300,,
44498301,,
44498303,,
44498304,,
44498305,,
44498306,,
44498307,,
44498308,,
44498309,,
44498310,,
44498311,,
44498312,,
44498315,,
44498316,,
44498317,,
44498318,,
44498319,,
44498320,,
44498321,,
44498322,,
44498323,,
44498324,,
44498325,,
44498326,,
44498327,,
44498328,,
44498329,,
44498330,,
44498331,,
44498332,,
44498333,,
44498334,,
44498335,,
44498336,,
44498337,,
44501643,,
44501645,,
44501646,,
44501648,,
44501649,,
44501650,,
44501652,,
44501653,,
44501654,,
44501656,,
44501658,,
44501661,,
44501663,,
44501665,,
44501666,,
44501668,,
44501670,,
44501671,,
44501672,,
44501673,,
44501675,,
44501676,,
44501679,,
44501680,,
44501681,,
44501682,,
44501683,,
44501684,,
44501685,,
44501686,,
44501687,,
44501692,,
44501698,,
44501701,,
44501702,,
44501703,,
44501705,,
44501706,,
44501707,,
44501708,,
44501709,,
44501710,,
44501711,,
44501715,,
44501716,,
44501718,,
44501720,,
44501721,,
44501722,,
44501726,,
44501727,,
44501729,,
44501732,,
44501733,,
44501735,,
44501737,,
44501739,,
44501741,,
44501743,,
44501746,,
44501747,,
44501749,,
44502241,,
44502242,,
44502243,,
44502244,,
44502245,,
44502246,,
44502247,,
44502249,,
44502250,,
44502252,,
44502253,,
44502254,,
44502255,,
44502256,,
44502257,,
44502258,,
44502259,,
44502260,,
44502261,,
44502262,,
44502263,,
44502264,,
44502265,,
44502266,,
44502267,,
44502269,,
44502270,,
44502271,,
44502272,,
44502273,,
44502274,,
44502275,,
44502276,,
44502277,,
44502278,,
44502280,,
44502281,,
44502282,,
44502284,,
44502461,,
44502465,,
44502466,,
44502467,,
44506208,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=medium
44506209,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=medium
44506210,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=medium
44522860,,
44522864,,
44522865,,
44522866,,
44522867,,
44522870,,
44522871,,
44522872,,
44522875,,
44522877,,
44522878,,
44522879,,
44522880,,
44522882,,
44522883,,
44522884,,
44522887,,
44522891,,
44522892,,
44524747,,
44524748,,
44524749,,
44524750,,
44524751,,
44573632,,
44573633,,
44573634,,
44573636,,
44573637,,
44573638,,
44573639,,
44573640,,
44573641,,
44573642,,
44573643,,
44573644,,
44573646,,
44573648,,
44573649,,
44573650,,
44573651,,
44573652,,
44573653,,
44573654,,
44573655,,
44573656,,
44574119,,
44574124,,
44574129,,
44574132,,
44574138,,
44574151,,
44574155,,
44574921,,
44574922,,
44574923,,
44574924,,
44574925,,
44574927,,
44654916,,
44654918,,
44654919,,
44654920,,
44654921,,
44654922,,
44654926,,
44654927,,
44654928,,
44684057,,
44684059,,
44684062,,
44832026,,
44873262,,
44873263,,
44890244,,
44890554,,
44890555,,
44890556,,
44890557,,
44890558,,
44890559,,
44890570,,
44890571,,
44891067,,
44891068,,
44891070,,
44891073,,
44891074,,
44891075,,
44891076,,
44891078,,
44891079,,
44891081,,
44891083,,
44891087,,
44891091,,
44891094,,
44891095,,
44891097,,
44891098,,
44891099,,
44891104,,
44891107,,
44891108,,
44891109,,
44891111,,
44891120,,
44891122,,
44891123,,
44941596,,
44950252,,
44950253,,
44950260,,
44950261,,
44950262,,
44950263,,
44950264,,
44950646,,
44950647,,
44950649,,
44950650,,
44950852,,
44950853,,
44950854,,
44950856,,
44950857,,
44951092,,
44951093,,
44951094,,
44951095,,
44951098,,
44951099,,
44951100,,
44951101,,
44951102,,
45017214,,
45017218,,
45017220,,
45017225,,
45017226,,
45017481,,
45017482,,
45017483,,
45017484,,
45017485,,
45017486,,
45017487,,
45017489,,
45017490,,
45017491,,
45017492,,
45017493,,
45017494,,
45017495,,
45017499,,
45017500,,
45017501,,
45017502,,
45017503,,
45017504,,
45017505,,
45017506,,
45017507,,
45017508,,
45017509,,
45017510,,
45017511,,
45017512,,
45017513,,
45017514,,
45017515,,
45017516,,
45017517,,
45017518,,
45017519,,
45017520,,
45017521,,
45017522,,
45017523,,
45017524,,
45017525,,
45017526,,
45017528,,
45017529,,
45017530,,
45017531,,
45018420,,
45018421,,
45018423,,
45018424,,
45018425,,
45018426,,
45018428,,
45018429,,
45018430,,
45018431,,
45018432,,
45018433,,
45018434,,
45018436,,
45018437,,
45022658,,
45022660,,
45022661,,
45022664,,
45066558,,
45066559,,
45067457,,
45067458,,
45067459,,
45067460,,
45067461,,
45067462,,
45067463,,
45067464,,
45067465,,
45067466,,
45067467,,
45067468,,
45067471,,
45067472,,
45067878,,
45067879,,
45067880,,
45067881,,
45067884,,
45068034,,
45068057,,
45068141,,
45068149,,
45068230,,
45077068,,
45077069,,
45077073,,
45078024,,
45078065,,
45078069,,
45108962,,
45108963,,
45109020,,
45109021,,
45109022,,
45109023,,
45109024,,
45109646,,
45109647,,
45109648,,
45109649,,
45109650,,
45109651,,
45110148,,
45110150,,
45110154,,
45110158,,
45110162,,
45110174,,
45110175,,
45110177,,
45110688,,
45110690,,
45110691,,
45110693,,
45110697,,
45145694,,
45146751,,
45148040,,
45148041,,
45148133,,
45179534,,
45179569,,
45179571,,
45180190,,
45180191,,
45180371,,
45180589,,
45180593,,
45181206,,
45181207,,
45181208,,
45181209,,
45181212,,
45181214,,
45181215,,
45181378,,
45181380,,
45181668,,
45181673,,
45181675,,
45181678,,
45181692,,
45189571,,
45189890,,
45189891,,
45190029,,
45190030,,
45190031,,
45190081,,
45190083,,
45190084,,
45191785,,
45191786,,
45191787,,
45191826,,
45197014,,
45197015,,
45197016,,
45197017,,
45197019,,
45197021,,
45197022,,
45197023,,
45197024,,
45197025,,
45197026,,
45197027,,
45197028,,
45197029,,
45197030,,
45197031,,
45197033,,
45197034,,
45197035,,
45197036,,
45197037,,
45197038,,
45197039,,
45197040,,
45197041,,
45197699,,
45197701,,
45197702,,
45197703,,
45197704,,
45197705,,
45197706,,
45197707,,
45197708,,
45197710,,
45197711,,
45197712,,
45197714,,
45197715,,
45197716,,
45197717,,
45197718,,
45197719,,
45197720,,
45197721,,
45197722,,
45197723,,
45197725,,
45197728,,
45197777,,
45197778,,
45197779,,
45203913,,
45203915,,
45204079,,
45204080,,
45204224,,
45204225,,
45204226,,
45262761,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
45262899,,
45263288,,
45263292,,
45263367,,
45263368,,
45263598,,
45263599,,
45263841,,
45265076,,
45284717,,
45284718,,
45284719,,
45284921,,
45320978,,
45340928,,
45340931,,
45341376,,
45341377,,
45341378,,
45341379,,
45341381,,
45341604,,
45341802,,
45341804,,
45365736,,
45365737,,
45365986,,
45365988,,
45365991,,
45365995,,
45400789,,
45400790,,
45400993,,
45400994,,
45400997,,
45401003,,
45403346,,
45403348,,
45403350,,
45403352,,
45403400,,
45447463,,
45447466,,
45447467,,
45447471,,
45447476,,
45447483,,
45447484,,
45447486,,
45447488,,
45447489,,
45447492,,
45447494,,
45447496,,
45447500,,
45447505,,
45447508,,
45448909,,
45448915,,
45448922,,
45448926,,
45448930,,
45448939,,
45448943,,
45448945,,
45448954,,
45448960,,
45448987,,
45448989,,
45448992,,
45448999,,
45461670,,
45461672,,
45461673,,
45461674,,
45461675,,
45461676,,
45724957,,
45724958,,
45724959,,
45724961,,
45724974,,
45735325,,
45735326,,
45735367,,
45735369,,
45735919,,
45736181,,
45736359,,
45736378,,
45736895,,
45736896,,
45736897,,
45736898,,
45736899,,
45736900,,
45736904,,
45736909,,
45736912,,
45736914,,
45737020,,
45737021,,
45737022,,
45737023,,
45737024,,
45737265,,
45737266,,
45749579,,
45749616,,
45750209,,
45776459,,
45785035,,
45785036,,
45785084,,
45785085,,
45785086,,
45785087,,
45785088,,
45785089,,
45785229,,
45785280,,
45785281,,
45785402,,
45785464,,
45786302,,
45878511,,
45878512,,
45878516,,
45878519,,
45878528,,
45878536,,
45878548,,
45878552,,
45879100,,
45879106,,
45879107,,
45879109,,
45879116,,
45879118,,
45879119,,
45879122,,
45914392,,
46442720,,
46442722,,
46442726,,
46509283,,
46511035,,
46747903,,
46747904,,
46768581,,
46768583,,
46768584,,
46770092,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
46770094,,
46770095,,
46770096,,
46770105,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
46770109,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
46770118,,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
46777320,,
46777433,,
46777434,,
46795325,,
46797069,,
46797070,,
46797071,,
46797072,,
46797074,,
46882933,,
46882934,,
46882935,,
46882936,,
46882938,,
46882939,,
46882940,,
46882941,,
46883127,,
46883128,,
46883129,,
46883132,,
46883134,,
46883135,,
46883136,,
46883137,,
46883138,,
46883139,,
46883140,,
46883141,,
46883142,,
46883143,,
46883144,,
46889964,,
46889965,,
46889966,,
46889967,,
46889968,,
46889969,,
46889971,,
46889972,,
46889973,,
46889974,,
46889975,,
46889976,,
46889977,,
46889978,,
46889979,,
46889980,,
46889981,,
46889982,,
46889983,,
46889984,,
46889986,,
46889987,,
46889988,,
46889989,,
46889991,,
46889992,,
46889994,,
46889995,,
46890004,,
46890006,,
46890009,,
46890010,,
46890012,,
46890013,,
46890014,,
46890015,,
46890016,,
46890017,,
46890018,,
46890019,,
46890128,,
46895840,,
46936746,,
46936747,,
46936748,,
46938634,,
46938927,,
46938947,,
46940545,,
46940558,,
46945255,,
46945303,,
46945309,,
46945310,,
46945311,,
46945312,,
46945314,,
46945315,,
46945345,,
46945346,,
46945348,,
46945349,,
46978832,,
46978833,,
46978834,,
46978835,,
46978837,,
46978838,,
46978839,,
46978840,,
46978841,,
46978842,,
46978843,,
46978844,,
46978845,,
46978846,,
46978847,,
46978849,,
46978850,,
46978851,,
46978852,,
46978853,,
46978872,,
46978873,,
46978903,,
46978959,,
46978961,,
46978962,,
46978964,,
46978965,,
46978966,,
46978967,,
46978968,,
46978969,,
46978970,,
46978971,,
46978973,,
46978974,,
46978975,,
46978976,,
46978977,,
46978978,,
46978979,,
46978980,,
46978981,,
46978982,,
46978983,,
46978984,,
46978985,,
46978986,,
46978987,,
46978988,,
46978989,,
46978990,,
46978991,,
46978992,,
46979020,,
46979021,,
46979022,,
46979023,,
46979025,,
46979026,,
46979027,,
46979028,,
46979029,,
46979030,,
46979031,,
46979032,,
46979033,,
46979034,,
46979035,,
46979036,,
46979037,,
46979038,,
46979039,,
46979040,,
46979041,,
46979061,,
46979062,,
46979063,,
46979064,,
46979066,,
46979067,,
46979068,,
46979069,,
46979070,,
46979071,,
46979072,,
46979073,,
46979074,,
46979075,,
46979076,,
46979077,,
46979078,,
46979079,,
46979080,,
46979081,,
46979082,,
46979083,,
46979084,,
46979085,,
46979086,,
46979087,,
46979088,,
46979089,,
46980761,,
46980762,,
46980764,,
46980836,,
46980837,,
46980838,,
46980840,,
46980932,,
46980934,,
46988736,,
46988739,,
46988740,,
46988741,,
46988742,,
46988743,,
46988744,,
46988745,,
46988746,,
46988747,,
46988751,,
46988756,,
46988757,,
46989170,,
47003751,,
47003753,,
47003754,,
47003767,,
47003768,,
47004151,,
47004152,,
47004153,,
47004154,,
47004157,,
47004159,,
47004160,,
47004161,,
47004162,,
47004166,,
47004167,,
47004355,,
47004356,,
47004358,,
47004517,,
47004518,,
47004519,,
47004520,,
47004522,,
47004523,,
47004524,,
47004525,,
47004526,,
47004527,,
47004528,,
47004529,,
47004530,,
47004533,,
47004534,,
47004536,,
47004537,,
47004539,,
47004542,,
47004543,,
47014709,,
47014710,,
47014712,,
47014714,,
47014722,,
47014921,,
47014922,,
47014923,,
47014926,,
47014927,,
47014928,,
47014929,,
47014930,,
47014931,,
47014932,,
47014933,,
47014935,,
47014936,,
47014940,,
47014941,,
47015204,,
47015205,,
47015206,,
47015208,,
47015209,,
47015210,,
47015211,,
47015212,,
47015213,,
47015214,,
47015216,,
47015217,,
47015218,,
47015219,,
47015220,,
47015221,,
47015222,,
47015223,,
47015224,,
47015225,,
47015226,,
47015227,,
47015228,,
47015229,,
47015230,,
47015231,,
47015232,,
47058856,,
47058857,,
47058858,,
47058859,,
47058860,,
47058861,,
47058862,,
47058863,,
47058864,,
47058865,,
47058866,,
47058867,,
47058868,,
47058869,,
47058870,,
47058871,,
47058872,,
47058873,,
47058874,,
47058875,,
47058876,,
47058877,,
47058878,,
47058879,,
47058883,,
47058904,,
47058905,,
47058906,,
47058907,,
47058908,,
47058909,,
47058910,,
47058911,,
47058912,,
47059136,,
47059137,,
47059138,,
47059139,,
47059141,,
47059142,,
47059143,,
47059144,,
47059145,,
47059148,,
47059149,,
47059150,,
47059151,,
47059152,,
47059397,,
47059398,,
47059399,,
47059400,,
47059401,,
47059402,,
47059403,,
47059404,,
47059405,,
47059406,,
47059407,,
47059408,,
47059409,,
47059410,,
47059411,,
47171759,,
47344592,,
47376037,,
47440474,,
47440475,,
47440476,,
47440479,,
47440480,,
47440481,,
47440482,,
47440483,,
47440484,,
47440485,,
47440486,,
47440488,,
47440491,,
47440492,,
47440493,,
47440494,,
47440973,,
47440974,,
47440975,,
47440976,,
47440981,,
47440982,,
47440983,,
47440984,,
47440985,,
47440987,,
47440988,,
47440989,,
47440990,,
47440991,,
47440993,,
47440995,,
47440996,,
47440997,,
47440998,,
47440999,,
47441000,,
47441001,,
47441002,,
47441003,,
47441155,,
47441157,,
47441158,,
47441159,,
47441186,,
47441187,,
47441188,,
47441189,,
47441190,,
47441193,,
47441194,,
47441335,,
47441336,,
47441337,,
47441349,,
47441503,,
47441506,,
47441508,,
47441510,,
47441511,,
47441538,,
47441715,,
47443124,,
47443126,,
47443127,,
47443130,,
47443142,,
47443147,,
47443150,,
47443155,,
47443157,,
47443164,,
47443174,,
47443179,,
47443183,,
47443188,,
47443199,,
47443202,,
47443204,,
47443205,,
47443206,,
47443207,,
47443208,,
47443209,,
47443210,,
47443211,,
47443213,,
47443214,,
47443215,,
47443216,,
47443218,,
47443219,,
47443220,,
47443221,,
47443222,,
47443223,,
47443224,,
47443225,,
47443226,,
47443227,,
47443228,,
47443229,,
47443231,,
47443232,,
47443233,,
47443234,,
47443235,,
47453008,,
47453009,,
47453206,,
47453210,,
47453227,,
47453228,,
47453230,,
47453231,,
47453232,,
47453233,,
47453234,,
47453235,,
47453236,,
47453237,,
47453238,,
47453240,,
47453241,,
47453243,,
47453245,,
47453246,,
47453247,,
47453248,,
47453249,,
47453250,,
47453251,,
47453252,,
47453253,,
47453254,,
47453255,,
47453507,,
47453511,,
47453513,,
47453515,,
47453519,,
47453520,,
47453521,,
47453522,,
47453523,,
47453524,,
47453525,,
47454163,,
47454164,,
47454166,,
47454167,,
47454172,,
47454173,,
47454174,,
47454175,,
47454176,,
47454177,,
47454178,,
47454179,,
47454180,,
47454181,,
47454182,,
47454183,,
47454184,,
47454185,,
47454186,,
47454188,,
47454189,,
47454190,,
47454191,,
47845012,,
47845014,,
47845015,,
47845017,,
47845018,,
47845021,,
47845022,,
47845023,,
47845024,,
47845290,,
47845291,,
47845292,,
47845293,,
47845294,,
47845295,,
47845296,,
47845297,,
47845298,,
47845299,,
47845300,,
47845301,,
47845302,,
47845397,,
47845398,,
47845399,,
47845400,,
47845402,,
47845403,,
47845404,,
47845405,,
47845406,,
47845407,,
47845408,,
47845409,,
47845410,,
47845411,,
47845412,,
47845413,,
47845414,,
47845743,,
47845744,,
47845745,,
47845751,,
47845758,,
47845759,,
47845763,,
47845764,,
47845766,,
47845767,,
47845769,,
47845770,,
47845771,,
47845772,,
47845773,,
47845774,,
47869182,,
47869186,,
47869187,,
47869191,,
47869193,,
47869194,,
47869195,,
47869196,,
47869197,,
47869198,,
47872142,,
47872173,,
47872174,,
47872175,,
47872181,,
48207802,,
48207905,,
48208053,,
48257800,,
48257802,,
48257810,,
48304023,,
48304157,,
48363560,,
48364477,,
48365488,,
48398485,,
48401666,,
48403054,,
48417614,,
48417726,,
48435568,,
48435570,,
48438186,,
48439567,,
48459158,,
48459159,,
48459160,,
48521871,,
48550958,,
48551131,,
48551421,,
48551677,,
48551681,,
48551684,,
48551756,,
48551828,,
48551883,,
48551986,,
48552018,,
48552513,,
48597474,,
48597982,,
48597985,,
48599440,,
48604039,,
48604041,,
48604043,,
48604044,,
48604047,,
48604048,,
48604050,,
48604051,,
48604052,,
48604053,,
48604174,,
48604175,,
48606155,,
48639343,,
48640267,,
48646901,,
48647161,,
48647162,,
48647566,,
48647567,,
48647586,,
48647595,,
48647767,,
48647768,,
48648795,,
48649493,,
48649519,,
48650289,,
48650461,,
48650615,,
48651681,,
48651788,,
48651837,,
48651896,,
48651928,,
48651953,,
48652485,,
48652486,,
48652538,,
48652806,,
48653127,,
48653655,,
48653657,,
48654409,,
48654648,,
48654715,,
48655745,,
48655746,,
48656170,,
48656171,,
48656255,,
48656256,,
48656303,,
48686848,,
48703908,,
48703909,,
48703915,,
48742049,,
48742455,,
48743040,,
48809279,,
48809282,,
48809283,,
48810609,,
48816540,,
48816547,,
48816552,,
48816573,,
48816674,,
48816676,,
48816677,,
48816679,,
48818691,,
48818692,,
48820562,,
48918558,,
48919249,,
48919250,,
49010270,,
49115335,,
49154659,,
49154661,,
49190502,,
49190505,,
49190506,,
49197521,,
49213245,,
49213394,,
49213513,,
49213514,,
49263556,,
49264005,,
49264006,,
49277172,,
49277174,,
49277730,,
49277798,,
49285974,,
49288811,,
49288906,,
49288908,,
49289488,,
49289942,,
49289944,,
49290589,,
49290652,,
49291233,,
49291556,,
49291678,,
49292070,,
49292647,,
49292938,,
49297988,,
49298618,,
49298623,,
49342658,,
49343595,,
49343596,,
49344514,,
49346680,,
49346684,,
49431008,,
49431010,,
49431056,,
49435515,,
49435516,,
49435517,,
49435518,,
49435830,,
